SchNumb,Subgroup,SY,Year,Number_Attending,Regular_Attendance_Rate,SchoolName_Mapped,District_Mapped,Level Mapped
17018,Hispanic,2021-22,2022,,0.61,centennial high school,las cruces,hs
17018,Native,2021-22,2022,,0.5700000000000001,centennial high school,las cruces,hs
17018,White,2021-22,2022,,0.68,centennial high school,las cruces,hs
17019,Asian,2021-22,2022,,,,,
17019,Black,2021-22,2022,,,,,
17019,EL,2021-22,2022,,,,,
17019,Hispanic,2021-22,2022,,,,,
17019,Native,2021-22,2022,,,,,
17019,White,2021-22,2022,,,,,
17034,Asian,2021-22,2022,,,central elementary,las cruces,es
17034,Black,2021-22,2022,,,central elementary,las cruces,es
17034,EL,2021-22,2022,,0.61,central elementary,las cruces,es
17034,Hispanic,2021-22,2022,,0.6000000000000001,central elementary,las cruces,es
17034,Native,2021-22,2022,,,central elementary,las cruces,es
17034,White,2021-22,2022,,0.77,central elementary,las cruces,es
17035,Asian,2021-22,2022,,,picacho middle,las cruces,ms
17035,Black,2021-22,2022,,0.46,picacho middle,las cruces,ms
17035,EL,2021-22,2022,,0.38,picacho middle,las cruces,ms
17035,Hispanic,2021-22,2022,,0.47000000000000003,picacho middle,las cruces,ms
17035,Native,2021-22,2022,,,picacho middle,las cruces,ms
17035,White,2021-22,2022,,0.55,picacho middle,las cruces,ms
17036,Asian,2021-22,2022,,,conlee elementary,las cruces,es
17036,Black,2021-22,2022,,0.43,conlee elementary,las cruces,es
17036,EL,2021-22,2022,,0.46,conlee elementary,las cruces,es
17036,Hispanic,2021-22,2022,,0.55,conlee elementary,las cruces,es
17036,Native,2021-22,2022,,,conlee elementary,las cruces,es
17036,White,2021-22,2022,,0.63,conlee elementary,las cruces,es
17038,Asian,2021-22,2022,,,,,
17038,Black,2021-22,2022,,,,,
17038,EL,2021-22,2022,,,,,
17038,Hispanic,2021-22,2022,,,,,
17038,Native,2021-22,2022,,,,,
17038,White,2021-22,2022,,,,,
17044,Asian,2021-22,2022,,,east picacho elementary,las cruces,es
17044,Black,2021-22,2022,,,east picacho elementary,las cruces,es
17044,EL,2021-22,2022,,0.75,east picacho elementary,las cruces,es
17044,Hispanic,2021-22,2022,,0.77,east picacho elementary,las cruces,es
17044,Native,2021-22,2022,,,east picacho elementary,las cruces,es
17044,White,2021-22,2022,,0.91,east picacho elementary,las cruces,es
17045,Asian,2021-22,2022,,0.88,desert hills elementary,las cruces,es
17045,Black,2021-22,2022,,0.81,desert hills elementary,las cruces,es
17045,EL,2021-22,2022,,0.65,desert hills elementary,las cruces,es
17045,Hispanic,2021-22,2022,,0.68,desert hills elementary,las cruces,es
17045,Native,2021-22,2022,,,desert hills elementary,las cruces,es
17045,White,2021-22,2022,,0.86,desert hills elementary,las cruces,es
17048,Asian,2021-22,2022,,,dona ana elementary,las cruces,es
17048,Black,2021-22,2022,,,dona ana elementary,las cruces,es
17048,EL,2021-22,2022,,0.56,dona ana elementary,las cruces,es
17048,Hispanic,2021-22,2022,,0.64,dona ana elementary,las cruces,es
17048,Native,2021-22,2022,,,dona ana elementary,las cruces,es
17048,White,2021-22,2022,,0.8300000000000001,dona ana elementary,las cruces,es
17051,Asian,2021-22,2022,,,fairacres elementary,las cruces,es
17051,Black,2021-22,2022,,,fairacres elementary,las cruces,es
17051,EL,2021-22,2022,,0.66,fairacres elementary,las cruces,es
17051,Hispanic,2021-22,2022,,0.75,fairacres elementary,las cruces,es
17051,Native,2021-22,2022,,,fairacres elementary,las cruces,es
17051,White,2021-22,2022,,0.84,fairacres elementary,las cruces,es
17053,Asian,2021-22,2022,,,highland elementary,las cruces,es
17053,Black,2021-22,2022,,0.8300000000000001,highland elementary,las cruces,es
17053,EL,2021-22,2022,,0.8200000000000001,highland elementary,las cruces,es
17053,Hispanic,2021-22,2022,,0.72,highland elementary,las cruces,es
17053,Native,2021-22,2022,,,highland elementary,las cruces,es
17053,White,2021-22,2022,,0.78,highland elementary,las cruces,es
17055,Asian,2021-22,2022,,0.8300000000000001,hillrise elementary,las cruces,es
17055,Black,2021-22,2022,,0.73,hillrise elementary,las cruces,es
17055,EL,2021-22,2022,,0.76,hillrise elementary,las cruces,es
17055,Hispanic,2021-22,2022,,0.72,hillrise elementary,las cruces,es
17055,Native,2021-22,2022,,,hillrise elementary,las cruces,es
17055,White,2021-22,2022,,0.78,hillrise elementary,las cruces,es
17059,Asian,2021-22,2022,,,hermosa heights elementary,las cruces,es
17059,Black,2021-22,2022,,0.47000000000000003,hermosa heights elementary,las cruces,es
17059,EL,2021-22,2022,,0.62,hermosa heights elementary,las cruces,es
17059,Hispanic,2021-22,2022,,0.65,hermosa heights elementary,las cruces,es
17059,Native,2021-22,2022,,,hermosa heights elementary,las cruces,es
17059,White,2021-22,2022,,0.71,hermosa heights elementary,las cruces,es
17061,Asian,2021-22,2022,,,jornada elementary,las cruces,es
17061,Black,2021-22,2022,,0.63,jornada elementary,las cruces,es
17061,EL,2021-22,2022,,0.68,jornada elementary,las cruces,es
17061,Hispanic,2021-22,2022,,0.7000000000000001,jornada elementary,las cruces,es
17061,Native,2021-22,2022,,,jornada elementary,las cruces,es
17061,White,2021-22,2022,,0.77,jornada elementary,las cruces,es
17065,Asian,2021-22,2022,,,loma heights elementary,las cruces,es
17065,Black,2021-22,2022,,,loma heights elementary,las cruces,es
17065,EL,2021-22,2022,,0.36,loma heights elementary,las cruces,es
17065,Hispanic,2021-22,2022,,0.38,loma heights elementary,las cruces,es
17065,Native,2021-22,2022,,,loma heights elementary,las cruces,es
17065,White,2021-22,2022,,0.41000000000000003,loma heights elementary,las cruces,es
17075,Asian,2021-22,2022,,0.73,las cruces high,las cruces,hs
17075,Black,2021-22,2022,,0.56,las cruces high,las cruces,hs
17075,EL,2021-22,2022,,0.36,las cruces high,las cruces,hs
17075,Hispanic,2021-22,2022,,0.49,las cruces high,las cruces,hs
17075,Native,2021-22,2022,,0.55,las cruces high,las cruces,hs
17075,White,2021-22,2022,,0.64,las cruces high,las cruces,hs
17086,Asian,2021-22,2022,,,lynn middle,las cruces,ms
17086,Black,2021-22,2022,,0.51,lynn middle,las cruces,ms
17086,EL,2021-22,2022,,0.56,lynn middle,las cruces,ms
17086,Hispanic,2021-22,2022,,0.52,lynn middle,las cruces,ms
17086,Native,2021-22,2022,,,lynn middle,las cruces,ms
17086,White,2021-22,2022,,0.56,lynn middle,las cruces,ms
17093,Asian,2021-22,2022,,,mac arthur elementary,las cruces,es
17093,Black,2021-22,2022,,,mac arthur elementary,las cruces,es
17093,EL,2021-22,2022,,0.73,mac arthur elementary,las cruces,es
17093,Hispanic,2021-22,2022,,0.76,mac arthur elementary,las cruces,es
17093,Native,2021-22,2022,,,mac arthur elementary,las cruces,es
17093,White,2021-22,2022,,,mac arthur elementary,las cruces,es
17097,Asian,2021-22,2022,,,mesilla elementary,las cruces,es
17097,Black,2021-22,2022,,0.67,mesilla elementary,las cruces,es
17097,EL,2021-22,2022,,0.62,mesilla elementary,las cruces,es
17097,Hispanic,2021-22,2022,,0.73,mesilla elementary,las cruces,es
17097,Native,2021-22,2022,,,mesilla elementary,las cruces,es
17097,White,2021-22,2022,,0.8200000000000001,mesilla elementary,las cruces,es
17100,Asian,2021-22,2022,,,mayfield high,las cruces,hs
17100,Black,2021-22,2022,,0.54,mayfield high,las cruces,hs
17100,EL,2021-22,2022,,0.47000000000000003,mayfield high,las cruces,hs
17100,Hispanic,2021-22,2022,,0.55,mayfield high,las cruces,hs
17100,Native,2021-22,2022,,,mayfield high,las cruces,hs
17100,White,2021-22,2022,,0.56,mayfield high,las cruces,hs
17110,Asian,2021-22,2022,,,mesilla park elementary,las cruces,es
17110,Black,2021-22,2022,,,mesilla park elementary,las cruces,es
17110,EL,2021-22,2022,,0.6900000000000001,mesilla park elementary,las cruces,es
17110,Hispanic,2021-22,2022,,0.6900000000000001,mesilla park elementary,las cruces,es
17110,Native,2021-22,2022,,,mesilla park elementary,las cruces,es
17110,White,2021-22,2022,,0.81,mesilla park elementary,las cruces,es
17130,Asian,2021-22,2022,,0.5,organ mountain high school,las cruces,hs
17130,Black,2021-22,2022,,0.52,organ mountain high school,las cruces,hs
17130,EL,2021-22,2022,,0.37,organ mountain high school,las cruces,hs
17130,Hispanic,2021-22,2022,,0.46,organ mountain high school,las cruces,hs
17130,Native,2021-22,2022,,0.56,organ mountain high school,las cruces,hs
17130,White,2021-22,2022,,0.5700000000000001,organ mountain high school,las cruces,hs
17140,Asian,2021-22,2022,,,sunrise elementary,las cruces,es
17140,Black,2021-22,2022,,,sunrise elementary,las cruces,es
17140,EL,2021-22,2022,,0.6000000000000001,sunrise elementary,las cruces,es
17140,Hispanic,2021-22,2022,,0.59,sunrise elementary,las cruces,es
17140,Native,2021-22,2022,,,sunrise elementary,las cruces,es
17140,White,2021-22,2022,,0.54,sunrise elementary,las cruces,es
17144,Asian,2021-22,2022,,,sierra middle,las cruces,ms
17144,Black,2021-22,2022,,0.63,sierra middle,las cruces,ms
17144,EL,2021-22,2022,,0.44,sierra middle,las cruces,ms
17144,Hispanic,2021-22,2022,,0.5,sierra middle,las cruces,ms
17144,Native,2021-22,2022,,,sierra middle,las cruces,ms
17144,White,2021-22,2022,,0.65,sierra middle,las cruces,ms
17145,Asian,2021-22,2022,,,tombaugh elementary,las cruces,es
17145,Black,2021-22,2022,,,tombaugh elementary,las cruces,es
17145,EL,2021-22,2022,,0.6900000000000001,tombaugh elementary,las cruces,es
17145,Hispanic,2021-22,2022,,0.74,tombaugh elementary,las cruces,es
17145,Native,2021-22,2022,,0.67,tombaugh elementary,las cruces,es
17145,White,2021-22,2022,,0.84,tombaugh elementary,las cruces,es
17150,Asian,2021-22,2022,,0.75,university hills elementary,las cruces,es
17150,Black,2021-22,2022,,0.67,university hills elementary,las cruces,es
17150,EL,2021-22,2022,,0.65,university hills elementary,las cruces,es
17150,Hispanic,2021-22,2022,,0.59,university hills elementary,las cruces,es
17150,Native,2021-22,2022,,0.46,university hills elementary,las cruces,es
17150,White,2021-22,2022,,0.64,university hills elementary,las cruces,es
17166,Asian,2021-22,2022,,,valley view elementary,las cruces,es
17166,Black,2021-22,2022,,0.7000000000000001,valley view elementary,las cruces,es
17166,EL,2021-22,2022,,0.67,valley view elementary,las cruces,es
17166,Hispanic,2021-22,2022,,0.5700000000000001,valley view elementary,las cruces,es
17166,Native,2021-22,2022,,,valley view elementary,las cruces,es
17166,White,2021-22,2022,,0.56,valley view elementary,las cruces,es
17170,Asian,2021-22,2022,,,vista middle,las cruces,ms
17170,Black,2021-22,2022,,0.74,vista middle,las cruces,ms
17170,EL,2021-22,2022,,0.47000000000000003,vista middle,las cruces,ms
17170,Hispanic,2021-22,2022,,0.52,vista middle,las cruces,ms
17170,Native,2021-22,2022,,,vista middle,las cruces,ms
17170,White,2021-22,2022,,0.59,vista middle,las cruces,ms
17172,Asian,2021-22,2022,,,booker t. washington,las cruces,unknown level
17172,Black,2021-22,2022,,0.53,booker t. washington,las cruces,unknown level
17172,EL,2021-22,2022,,0.45,booker t. washington,las cruces,unknown level
17172,Hispanic,2021-22,2022,,0.47000000000000003,booker t. washington,las cruces,unknown level
17172,Native,2021-22,2022,,,booker t. washington,las cruces,unknown level
17172,White,2021-22,2022,,0.65,booker t. washington,las cruces,unknown level
17177,Asian,2021-22,2022,,0.48,white sands elementary,las cruces,es
17177,Black,2021-22,2022,,0.5,white sands elementary,las cruces,es
17177,EL,2021-22,2022,,,white sands elementary,las cruces,es
17177,Hispanic,2021-22,2022,,0.5,white sands elementary,las cruces,es
17177,Native,2021-22,2022,,,white sands elementary,las cruces,es
17177,White,2021-22,2022,,0.51,white sands elementary,las cruces,es
17184,Asian,2021-22,2022,,,zia middle,las cruces,ms
17184,Black,2021-22,2022,,0.59,zia middle,las cruces,ms
17184,EL,2021-22,2022,,0.46,zia middle,las cruces,ms
17184,Hispanic,2021-22,2022,,0.47000000000000003,zia middle,las cruces,ms
17184,Native,2021-22,2022,,,zia middle,las cruces,ms
17184,White,2021-22,2022,,0.72,zia middle,las cruces,ms
18001,Asian,2021-22,2022,,,rio grande elementary,hatch,es
18001,Black,2021-22,2022,,,rio grande elementary,hatch,es
18001,EL,2021-22,2022,,0.53,rio grande elementary,hatch,es
18001,Hispanic,2021-22,2022,,0.53,rio grande elementary,hatch,es
18001,Native,2021-22,2022,,,rio grande elementary,hatch,es
18001,White,2021-22,2022,,,rio grande elementary,hatch,es
18050,Asian,2021-22,2022,,,hatch valley middle,hatch,ms
18050,Black,2021-22,2022,,,hatch valley middle,hatch,ms
18050,EL,2021-22,2022,,0.96,hatch valley middle,hatch,ms
18050,Hispanic,2021-22,2022,,0.9400000000000001,hatch valley middle,hatch,ms
18050,Native,2021-22,2022,,,hatch valley middle,hatch,ms
18050,White,2021-22,2022,,,hatch valley middle,hatch,ms
18053,Asian,2021-22,2022,,,garfield elementary,hatch,es
18053,Black,2021-22,2022,,,garfield elementary,hatch,es
18053,EL,2021-22,2022,,0.61,garfield elementary,hatch,es
18053,Hispanic,2021-22,2022,,0.5,garfield elementary,hatch,es
18053,Native,2021-22,2022,,,garfield elementary,hatch,es
18053,White,2021-22,2022,,,garfield elementary,hatch,es
18057,Asian,2021-22,2022,,,hatch valley elementary,hatch,es
18057,Black,2021-22,2022,,,hatch valley elementary,hatch,es
18057,EL,2021-22,2022,,0.44,hatch valley elementary,hatch,es
18057,Hispanic,2021-22,2022,,0.44,hatch valley elementary,hatch,es
18057,Native,2021-22,2022,,,hatch valley elementary,hatch,es
18057,White,2021-22,2022,,,hatch valley elementary,hatch,es
18058,Asian,2021-22,2022,,,hatch valley high,hatch,hs
18058,Black,2021-22,2022,,,hatch valley high,hatch,hs
18058,EL,2021-22,2022,,0.84,hatch valley high,hatch,hs
18058,Hispanic,2021-22,2022,,0.88,hatch valley high,hatch,hs
18058,Native,2021-22,2022,,,hatch valley high,hatch,hs
18058,White,2021-22,2022,,,hatch valley high,hatch,hs
19001,Asian,2021-22,2022,,,vado elementary,gadsden,es
19001,Black,2021-22,2022,,,vado elementary,gadsden,es
19001,EL,2021-22,2022,,0.66,vado elementary,gadsden,es
19001,Hispanic,2021-22,2022,,0.67,vado elementary,gadsden,es
19001,Native,2021-22,2022,,,vado elementary,gadsden,es
19001,White,2021-22,2022,,,vado elementary,gadsden,es
19003,Asian,2021-22,2022,,,chaparral high,gadsden,hs
19003,Black,2021-22,2022,,,chaparral high,gadsden,hs
19003,EL,2021-22,2022,,0.58,chaparral high,gadsden,hs
19003,Hispanic,2021-22,2022,,0.62,chaparral high,gadsden,hs
19003,Native,2021-22,2022,,,chaparral high,gadsden,hs
19003,White,2021-22,2022,,0.75,chaparral high,gadsden,hs
19007,Asian,2021-22,2022,,,desert pride academy,gadsden,unknown level
19007,Black,2021-22,2022,,,desert pride academy,gadsden,unknown level
19007,EL,2021-22,2022,,0.36,desert pride academy,gadsden,unknown level
19007,Hispanic,2021-22,2022,,0.35000000000000003,desert pride academy,gadsden,unknown level
19007,Native,2021-22,2022,,,desert pride academy,gadsden,unknown level
19007,White,2021-22,2022,,,desert pride academy,gadsden,unknown level
19008,Asian,2021-22,2022,,,santa teresa elementary,gadsden,es
19008,Black,2021-22,2022,,,santa teresa elementary,gadsden,es
19008,EL,2021-22,2022,,0.71,santa teresa elementary,gadsden,es
19008,Hispanic,2021-22,2022,,0.73,santa teresa elementary,gadsden,es
19008,Native,2021-22,2022,,,santa teresa elementary,gadsden,es
19008,White,2021-22,2022,,0.72,santa teresa elementary,gadsden,es
19009,Asian,2021-22,2022,,,sunrise elementary,gadsden,es
19009,Black,2021-22,2022,,,sunrise elementary,gadsden,es
19009,EL,2021-22,2022,,0.63,sunrise elementary,gadsden,es
19009,Hispanic,2021-22,2022,,0.64,sunrise elementary,gadsden,es
19009,Native,2021-22,2022,,,sunrise elementary,gadsden,es
19009,White,2021-22,2022,,,sunrise elementary,gadsden,es
19013,Asian,2021-22,2022,,,,,
19013,Black,2021-22,2022,,,,,
19013,EL,2021-22,2022,,0.68,,,
19013,Hispanic,2021-22,2022,,0.71,,,
19013,Native,2021-22,2022,,,,,
19013,White,2021-22,2022,,,,,
19016,Asian,2021-22,2022,,,anthony elementary,gadsden,es
19016,Black,2021-22,2022,,,anthony elementary,gadsden,es
19016,EL,2021-22,2022,,0.76,anthony elementary,gadsden,es
19016,Hispanic,2021-22,2022,,0.78,anthony elementary,gadsden,es
19016,Native,2021-22,2022,,,anthony elementary,gadsden,es
19016,White,2021-22,2022,,0.79,anthony elementary,gadsden,es
19017,Asian,2021-22,2022,,,gadsden elementary,gadsden,es
19017,Black,2021-22,2022,,,gadsden elementary,gadsden,es
19017,EL,2021-22,2022,,0.72,gadsden elementary,gadsden,es
19017,Hispanic,2021-22,2022,,0.76,gadsden elementary,gadsden,es
19017,Native,2021-22,2022,,,gadsden elementary,gadsden,es
19017,White,2021-22,2022,,,gadsden elementary,gadsden,es
19018,Asian,2021-22,2022,,,alta vista early college high school,gadsden,hs
19018,Black,2021-22,2022,,,alta vista early college high school,gadsden,hs
19018,EL,2021-22,2022,,,alta vista early college high school,gadsden,hs
19018,Hispanic,2021-22,2022,,,alta vista early college high school,gadsden,hs
19018,Native,2021-22,2022,,,alta vista early college high school,gadsden,hs
19018,White,2021-22,2022,,,alta vista early college high school,gadsden,hs
19020,Asian,2021-22,2022,,,berino elementary,gadsden,es
19020,Black,2021-22,2022,,,berino elementary,gadsden,es
19020,EL,2021-22,2022,,0.76,berino elementary,gadsden,es
19020,Hispanic,2021-22,2022,,0.78,berino elementary,gadsden,es
19020,Native,2021-22,2022,,,berino elementary,gadsden,es
19020,White,2021-22,2022,,,berino elementary,gadsden,es
19025,Asian,2021-22,2022,,,yucca heights elementary,gadsden,es
19025,Black,2021-22,2022,,,yucca heights elementary,gadsden,es
19025,EL,2021-22,2022,,0.75,yucca heights elementary,gadsden,es
19025,Hispanic,2021-22,2022,,0.75,yucca heights elementary,gadsden,es
19025,Native,2021-22,2022,,,yucca heights elementary,gadsden,es
19025,White,2021-22,2022,,,yucca heights elementary,gadsden,es
19030,Asian,2021-22,2022,,,chaparral elementary,gadsden,es
19030,Black,2021-22,2022,,,chaparral elementary,gadsden,es
19030,EL,2021-22,2022,,0.76,chaparral elementary,gadsden,es
19030,Hispanic,2021-22,2022,,0.79,chaparral elementary,gadsden,es
19030,Native,2021-22,2022,,,chaparral elementary,gadsden,es
19030,White,2021-22,2022,,0.79,chaparral elementary,gadsden,es
19032,Asian,2021-22,2022,,,chaparral middle,gadsden,ms
19032,Black,2021-22,2022,,,chaparral middle,gadsden,ms
19032,EL,2021-22,2022,,0.76,chaparral middle,gadsden,ms
19032,Hispanic,2021-22,2022,,0.77,chaparral middle,gadsden,ms
19032,Native,2021-22,2022,,,chaparral middle,gadsden,ms
19032,White,2021-22,2022,,,chaparral middle,gadsden,ms
19035,Asian,2021-22,2022,,,desert view elementary,gadsden,es
19035,Black,2021-22,2022,,,desert view elementary,gadsden,es
19035,EL,2021-22,2022,,0.64,desert view elementary,gadsden,es
19035,Hispanic,2021-22,2022,,0.68,desert view elementary,gadsden,es
19035,Native,2021-22,2022,,,desert view elementary,gadsden,es
19035,White,2021-22,2022,,,desert view elementary,gadsden,es
19040,Asian,2021-22,2022,,,desert trail elementary,gadsden,es
19040,Black,2021-22,2022,,,desert trail elementary,gadsden,es
19040,EL,2021-22,2022,,0.75,desert trail elementary,gadsden,es
19040,Hispanic,2021-22,2022,,0.75,desert trail elementary,gadsden,es
19040,Native,2021-22,2022,,,desert trail elementary,gadsden,es
19040,White,2021-22,2022,,,desert trail elementary,gadsden,es
19052,Asian,2021-22,2022,,,gadsden middle,gadsden,ms
19052,Black,2021-22,2022,,,gadsden middle,gadsden,ms
19052,EL,2021-22,2022,,0.59,gadsden middle,gadsden,ms
19052,Hispanic,2021-22,2022,,0.62,gadsden middle,gadsden,ms
19052,Native,2021-22,2022,,,gadsden middle,gadsden,ms
19052,White,2021-22,2022,,,gadsden middle,gadsden,ms
19054,Asian,2021-22,2022,,,gadsden high,gadsden,hs
19054,Black,2021-22,2022,,,gadsden high,gadsden,hs
19054,EL,2021-22,2022,,0.54,gadsden high,gadsden,hs
19054,Hispanic,2021-22,2022,,0.5700000000000001,gadsden high,gadsden,hs
19054,Native,2021-22,2022,,,gadsden high,gadsden,hs
19054,White,2021-22,2022,,0.67,gadsden high,gadsden,hs
19060,Asian,2021-22,2022,,,,,
19060,Black,2021-22,2022,,,,,
19060,EL,2021-22,2022,,,,,
19060,Hispanic,2021-22,2022,,0.68,,,
19060,Native,2021-22,2022,,,,,
19060,White,2021-22,2022,,,,,
19061,Asian,2021-22,2022,,,,,
19061,Black,2021-22,2022,,,,,
19061,EL,2021-22,2022,,,,,
19061,Hispanic,2021-22,2022,,0.41000000000000003,,,
19061,Native,2021-22,2022,,,,,
19061,White,2021-22,2022,,,,,
19062,Asian,2021-22,2022,,,,,
19062,Black,2021-22,2022,,,,,
19062,EL,2021-22,2022,,,,,
19062,Hispanic,2021-22,2022,,0.59,,,
19062,Native,2021-22,2022,,,,,
19062,White,2021-22,2022,,,,,
19063,Asian,2021-22,2022,,,,,
19063,Black,2021-22,2022,,,,,
19063,EL,2021-22,2022,,,,,
19063,Hispanic,2021-22,2022,,0.74,,,
19063,Native,2021-22,2022,,,,,
19063,White,2021-22,2022,,,,,
19076,Asian,2021-22,2022,,,la union elementary,gadsden,es
19076,Black,2021-22,2022,,,la union elementary,gadsden,es
19076,EL,2021-22,2022,,0.77,la union elementary,gadsden,es
19076,Hispanic,2021-22,2022,,0.76,la union elementary,gadsden,es
19076,Native,2021-22,2022,,,la union elementary,gadsden,es
19076,White,2021-22,2022,,0.81,la union elementary,gadsden,es
19086,Asian,2021-22,2022,,,loma linda elementary,gadsden,es
19086,Black,2021-22,2022,,,loma linda elementary,gadsden,es
19086,EL,2021-22,2022,,0.71,loma linda elementary,gadsden,es
19086,Hispanic,2021-22,2022,,0.75,loma linda elementary,gadsden,es
19086,Native,2021-22,2022,,,loma linda elementary,gadsden,es
19086,White,2021-22,2022,,,loma linda elementary,gadsden,es
19104,Asian,2021-22,2022,,,,,
19104,Black,2021-22,2022,,,,,
19104,EL,2021-22,2022,,0.79,,,
19104,Hispanic,2021-22,2022,,0.78,,,
19104,Native,2021-22,2022,,,,,
19104,White,2021-22,2022,,,,,
19120,Asian,2021-22,2022,,,north valley elementary,gadsden,es
19120,Black,2021-22,2022,,,north valley elementary,gadsden,es
19120,EL,2021-22,2022,,0.67,north valley elementary,gadsden,es
19120,Hispanic,2021-22,2022,,0.71,north valley elementary,gadsden,es
19120,Native,2021-22,2022,,,north valley elementary,gadsden,es
19120,White,2021-22,2022,,,north valley elementary,gadsden,es
19140,Asian,2021-22,2022,,,riverside elementary,gadsden,es
19140,Black,2021-22,2022,,,riverside elementary,gadsden,es
19140,EL,2021-22,2022,,0.75,riverside elementary,gadsden,es
19140,Hispanic,2021-22,2022,,0.77,riverside elementary,gadsden,es
19140,Native,2021-22,2022,,,riverside elementary,gadsden,es
19140,White,2021-22,2022,,,riverside elementary,gadsden,es
19175,Asian,2021-22,2022,,,santa teresa middle,gadsden,ms
19175,Black,2021-22,2022,,,santa teresa middle,gadsden,ms
19175,EL,2021-22,2022,,0.64,santa teresa middle,gadsden,ms
19175,Hispanic,2021-22,2022,,0.6900000000000001,santa teresa middle,gadsden,ms
19175,Native,2021-22,2022,,,santa teresa middle,gadsden,ms
19175,White,2021-22,2022,,,santa teresa middle,gadsden,ms
19200,Asian,2021-22,2022,,,santa teresa high,gadsden,hs
19200,Black,2021-22,2022,,,santa teresa high,gadsden,hs
19200,EL,2021-22,2022,,0.62,santa teresa high,gadsden,hs
19200,Hispanic,2021-22,2022,,0.67,santa teresa high,gadsden,hs
19200,Native,2021-22,2022,,,santa teresa high,gadsden,hs
19200,White,2021-22,2022,,0.67,santa teresa high,gadsden,hs
20001,Asian,2021-22,2022,,,jefferson montessori,carlsbad,unknown level
20001,Black,2021-22,2022,,,jefferson montessori,carlsbad,unknown level
20001,EL,2021-22,2022,,0.63,jefferson montessori,carlsbad,unknown level
20001,Hispanic,2021-22,2022,,0.51,jefferson montessori,carlsbad,unknown level
20001,Native,2021-22,2022,,,jefferson montessori,carlsbad,unknown level
20001,White,2021-22,2022,,0.46,jefferson montessori,carlsbad,unknown level
20018,Asian,2021-22,2022,,,carlsbad sixth grade academy - alta vista campus,carlsbad,unknown level
20018,Black,2021-22,2022,,,carlsbad sixth grade academy - alta vista campus,carlsbad,unknown level
20018,EL,2021-22,2022,,0.8200000000000001,carlsbad sixth grade academy - alta vista campus,carlsbad,unknown level
20018,Hispanic,2021-22,2022,,0.72,carlsbad sixth grade academy - alta vista campus,carlsbad,unknown level
20018,Native,2021-22,2022,,,carlsbad sixth grade academy - alta vista campus,carlsbad,unknown level
20018,White,2021-22,2022,,0.75,carlsbad sixth grade academy - alta vista campus,carlsbad,unknown level
20032,Asian,2021-22,2022,,,carlsbad intermediate school - pr leyva campus,carlsbad,unknown level
20032,Black,2021-22,2022,,0.5700000000000001,carlsbad intermediate school - pr leyva campus,carlsbad,unknown level
20032,EL,2021-22,2022,,0.76,carlsbad intermediate school - pr leyva campus,carlsbad,unknown level
20032,Hispanic,2021-22,2022,,0.78,carlsbad intermediate school - pr leyva campus,carlsbad,unknown level
20032,Native,2021-22,2022,,,carlsbad intermediate school - pr leyva campus,carlsbad,unknown level
20032,White,2021-22,2022,,0.8,carlsbad intermediate school - pr leyva campus,carlsbad,unknown level
20034,Asian,2021-22,2022,,,carlsbad high,carlsbad,hs
20034,Black,2021-22,2022,,0.68,carlsbad high,carlsbad,hs
20034,EL,2021-22,2022,,0.6000000000000001,carlsbad high,carlsbad,hs
20034,Hispanic,2021-22,2022,,0.58,carlsbad high,carlsbad,hs
20034,Native,2021-22,2022,,,carlsbad high,carlsbad,hs
20034,White,2021-22,2022,,0.64,carlsbad high,carlsbad,hs
20035,Asian,2021-22,2022,,,carlsbad early college high,carlsbad,hs
20035,Black,2021-22,2022,,,carlsbad early college high,carlsbad,hs
20035,EL,2021-22,2022,,,carlsbad early college high,carlsbad,hs
20035,Hispanic,2021-22,2022,,0.84,carlsbad early college high,carlsbad,hs
20035,Native,2021-22,2022,,,carlsbad early college high,carlsbad,hs
20035,White,2021-22,2022,,0.92,carlsbad early college high,carlsbad,hs
20047,Asian,2021-22,2022,,,early childhood education center,carlsbad,unknown level
20047,Black,2021-22,2022,,0.75,early childhood education center,carlsbad,unknown level
20047,EL,2021-22,2022,,0.9400000000000001,early childhood education center,carlsbad,unknown level
20047,Hispanic,2021-22,2022,,0.92,early childhood education center,carlsbad,unknown level
20047,Native,2021-22,2022,,,early childhood education center,carlsbad,unknown level
20047,White,2021-22,2022,,0.96,early childhood education center,carlsbad,unknown level
20058,Asian,2021-22,2022,,,,,
20058,Black,2021-22,2022,,,,,
20058,EL,2021-22,2022,,,,,
20058,Hispanic,2021-22,2022,,0.96,,,
20058,Native,2021-22,2022,,,,,
20058,White,2021-22,2022,,0.89,,,
20100,Asian,2021-22,2022,,,monterrey elementary,carlsbad,es
20100,Black,2021-22,2022,,,monterrey elementary,carlsbad,es
20100,EL,2021-22,2022,,,monterrey elementary,carlsbad,es
20100,Hispanic,2021-22,2022,,0.84,monterrey elementary,carlsbad,es
20100,Native,2021-22,2022,,,monterrey elementary,carlsbad,es
20100,White,2021-22,2022,,0.9400000000000001,monterrey elementary,carlsbad,es
20158,Asian,2021-22,2022,,,sunset elementary,carlsbad,es
20158,Black,2021-22,2022,,,sunset elementary,carlsbad,es
20158,EL,2021-22,2022,,,sunset elementary,carlsbad,es
20158,Hispanic,2021-22,2022,,0.91,sunset elementary,carlsbad,es
